Name,PDGA Number,Rating,Province,Career Events,Career Wins,Career Earnings,Tournament Year,Tournament Name,Division,Finish Position
Matt Glencross,258658,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Shelby McLean,258731,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Cole Corcoran,258793,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jean-Claude Gravel,258876,727,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jean-Claude Gravel,258876,727,Nova Scotia,Not specified,Not specified,Not specified,2024,New Years at HPDGC - 2024,Mixed Amateur 2,9
Jean-Claude Gravel,258876,727,Nova Scotia,Not specified,Not specified,Not specified,2024,"Clifton Estate Meltdown III - MA2, MA40, MA3, FA2",Mixed Amateur 3,5
Jean-Claude Gravel,258876,727,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 3,5
Jean-Claude Gravel,258876,727,Nova Scotia,Not specified,Not specified,Not specified,2023,The Iron Leaf,Mixed Amateur 2,24
Jean-Claude Gravel,258876,727,Nova Scotia,Not specified,Not specified,Not specified,2023,Hammonds Plains 2023 Club Championship,Mixed Amateur 3,15
Jean-Claude Gravel,258876,727,Nova Scotia,Not specified,Not specified,Not specified,2023,2023 Winter Solstice Glow Tournament,Mixed Amateur 3,3
Jeff Barsalou,259611,794,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jeff Barsalou,259611,794,Nova Scotia,Not specified,Not specified,Not specified,2023,NSDGT - Hammonds Plains,Mixed Amateur 2,17
Kenneth Brennan,259654,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Natalie Cantle,260451,660,Nova Scotia,Not specified,Not specified,Not specified,,,,
Natalie Cantle,260451,660,Nova Scotia,Not specified,Not specified,Not specified,2023,NSDGT - Hammonds Plains,Women's Amateur 3,3
Natalie Cantle,260451,660,Nova Scotia,Not specified,Not specified,Not specified,2023,"NSDGT - Tour Finale, Hammonds Plains & Windsor",Women's Amateur 3,1
Luc Boudreau,262566,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jamie Ryder,263284,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Justin MacKinnon,263428,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,2024,New Years at HPDGC - 2024,Mixed Amateur 2,6
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,2024,Bushwacker Challenge,Mixed Amateur 2,10
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,2024,ECDGT 2024 - Haliburton House Huck,Mixed Amateur 2,12
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 3,5
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,2023,NSDGT Windsor,Mixed Amateur 3,11
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,2023,"NSDGT - Tour Finale, Hammonds Plains & Windsor",Mixed Amateur 3,14
Jesse Parker,263922,788,Nova Scotia,Not specified,Not specified,Not specified,2023,The Waterville Open,Mixed Amateur 3,3
Steven Berry,264920,840,Nova Scotia,Not specified,Not specified,Not specified,,,,
Steven Berry,264920,840,Nova Scotia,Not specified,Not specified,Not specified,2024,New Years at HPDGC - 2024,Mixed Amateur 2,3
Steven Berry,264920,840,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 2,7
Steven Berry,264920,840,Nova Scotia,Not specified,Not specified,Not specified,2024,Bushwacker Challenge,Mixed Amateur 3,1
Steven Berry,264920,840,Nova Scotia,Not specified,Not specified,Not specified,2023,The Iron Leaf,Mixed Amateur 2,20
Steven Berry,264920,840,Nova Scotia,Not specified,Not specified,Not specified,2023,Hammonds Plains 2023 Club Championship,Mixed Amateur 3,6
Joshua Smith,265190,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Glenn MacEachern,265921,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Robert MacIntyre,266046,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Robert Graham,266223,853,Nova Scotia,Not specified,Not specified,Not specified,,,,
Robert Graham,266223,853,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC - GIGOGR 2024,Mixed Amateur 2,2
Robert Graham,266223,853,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 2,4
Robert Graham,266223,853,Nova Scotia,Not specified,Not specified,Not specified,2023,The Iron Leaf,Mixed Amateur 2,19
Robert Graham,266223,853,Nova Scotia,Not specified,Not specified,Not specified,2023,Hammonds Plains 2023 Club Championship,Mixed Amateur 3,2
Robert Graham,266223,853,Nova Scotia,Not specified,Not specified,Not specified,2023,2023 Winter Solstice Glow Tournament,Mixed Amateur 3,1
Mike Boutilier,266307,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Brandon Tobin,266396,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Michael Fournier,266479,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Scott MacKinnon,266980,736,Nova Scotia,Not specified,Not specified,Not specified,,,,
Scott MacKinnon,266980,736,Nova Scotia,Not specified,Not specified,Not specified,2024,Winter Throw Down 2024,Mixed Amateur 2,9
Scott MacKinnon,266980,736,Nova Scotia,Not specified,Not specified,Not specified,2023,NSDGT Windsor,Mixed Amateur 3,14
Scott MacKinnon,266980,736,Nova Scotia,Not specified,Not specified,Not specified,2023,"NSDGT - Tour Finale, Hammonds Plains & Windsor",Mixed Amateur 3,19
Scott MacKinnon,266980,736,Nova Scotia,Not specified,Not specified,Not specified,2023,The Waterville Open,Mixed Amateur 3,9
Scott MacKinnon,266980,736,Nova Scotia,Not specified,Not specified,Not specified,2023,Hammonds Plains 2023 Club Championship,Mixed Amateur 3,11
Josiah Penner,268299,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Darren Huntington,268756,785,Nova Scotia,Not specified,Not specified,Not specified,,,,
Darren Huntington,268756,785,Nova Scotia,Not specified,Not specified,Not specified,2023,2023 New Waterford Classic,Mixed Amateur 2,1
Jason Purchase,268940,653,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jason Purchase,268940,653,Nova Scotia,Not specified,Not specified,Not specified,2024,New Years at HPDGC - 2024,Mixed Amateur 2,10
Jason Purchase,268940,653,Nova Scotia,Not specified,Not specified,Not specified,2023,The Waterville Open,Mixed Amateur 3,10
Mike Novak,270135,780,Nova Scotia,Not specified,Not specified,Not specified,,,,
Mike Novak,270135,780,Nova Scotia,Not specified,Not specified,Not specified,2023,Clifton Estates Glow Sponsored by Dynamic Discs,Mixed Amateur 3,4
Matt Naugler,270437,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Myles Dooley,271231,944,Nova Scotia,Not specified,Not specified,Not specified,,,,
Myles Dooley,271231,944,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 1,2
Myles Dooley,271231,944,Nova Scotia,Not specified,Not specified,Not specified,2024,ECDGT 2024 - Haliburton House Huck,Mixed Amateur 1,3
Myles Dooley,271231,944,Nova Scotia,Not specified,Not specified,Not specified,2023,Flickline Tour Hillsborough,Mixed Amateur 1,2
Alex Weldon,271348,748,Nova Scotia,Not specified,Not specified,Not specified,,,,
Alex Weldon,271348,748,Nova Scotia,Not specified,Not specified,Not specified,2024,ECDGT 2024 - Haliburton House Huck,Mixed Amateur 2,13
Alex Weldon,271348,748,Nova Scotia,Not specified,Not specified,Not specified,2024,"Clifton Estate Meltdown III - MA2, MA40, MA3, FA2",Mixed Amateur 3,3
Alex Weldon,271348,748,Nova Scotia,Not specified,Not specified,Not specified,2024,Bushwacker Challenge,Mixed Amateur 3,3
Alex Weldon,271348,748,Nova Scotia,Not specified,Not specified,Not specified,2023,Hammonds Plains 2023 Club Championship,Mixed Amateur 3,14
Tyler Beaton,271392,678,Nova Scotia,Not specified,Not specified,Not specified,,,,
Tyler Beaton,271392,678,Nova Scotia,Not specified,Not specified,Not specified,2023,Hammonds Plains 2023 Club Championship,Mixed Amateur 3,12
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,,,,
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2024,Winter Throw Down 2024,Mixed Amateur 2,13
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC - GIGOGR 2024,Mixed Amateur 2,13
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 2,14
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2023,NSDGT - New Minas,Mixed Amateur 3,5
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2023,NSDGT - Hammonds Plains,Mixed Amateur 3,2
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2023,NSDGT Windsor,Mixed Amateur 3,5
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2023,"NSDGT - Tour Finale, Hammonds Plains & Windsor",Mixed Amateur 3,11
Chris Faubert,271452,838,Nova Scotia,Not specified,Not specified,Not specified,2023,Hammonds Plains 2023 Club Championship,Mixed Amateur 3,3
Tom Wynn,277098,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Luke Downing,277546,760,Nova Scotia,Not specified,Not specified,Not specified,,,,
Luke Downing,277546,760,Nova Scotia,Not specified,Not specified,Not specified,2024,Winter Throw Down 2024,Mixed Amateur 2,23
Noah Gray,278876,545,Nova Scotia,Not specified,Not specified,Not specified,,,,
Jason Carson,279475,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Adam Burns,280993,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Richard Murphy,281025,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Nathan Collupy,282533,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Nathan Collupy,282533,,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 3,2
Nick Allen,283211,796,Nova Scotia,Not specified,Not specified,Not specified,,,,
Nick Allen,283211,796,Nova Scotia,Not specified,Not specified,Not specified,2024,"Clifton Estate Meltdown III - MA2, MA40, MA3, FA2",Mixed Amateur 3,2
Nick Allen,283211,796,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 3,3
Stanley Selig,283212,740,Nova Scotia,Not specified,Not specified,Not specified,,,,
Stanley Selig,283212,740,Nova Scotia,Not specified,Not specified,Not specified,2024,"Clifton Estate Meltdown III - MA2, MA40, MA3, FA2",Mixed Amateur 3,6
Stanley Selig,283212,740,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Mixed Amateur 3,11
Dan Freeman,283213,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Brent Burke,283915,,Nova Scotia,Not specified,Not specified,Not specified,,,,
James Walsh,283989,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Carissa Garland,284201,829,Nova Scotia,Not specified,Not specified,Not specified,,,,
Carissa Garland,284201,829,Nova Scotia,Not specified,Not specified,Not specified,2024,HPDGC 2024 Club Opener Tournament,Women's Amateur 1,1
Carissa Garland,284201,829,Nova Scotia,Not specified,Not specified,Not specified,2024,ECDGT 2024 - Haliburton House Huck,Women's Amateur 1,1
Carissa Garland,284201,829,Nova Scotia,Not specified,Not specified,Not specified,2023,Flickline Tour Hillsborough,Women's Amateur 2,1
Emily Crawford,285728,,Nova Scotia,Not specified,Not specified,Not specified,,,,
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,,,,
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,Dieppe Disc Demons Little Caesars Fun Doubles,Mixed Pro Open,4
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,Bruce Wood Open,Mixed Pro 40+,5
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,CBU Open,Mixed Pro 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,Fundy National Park Disc Golf Day Aug 16th,Mixed Pro 40+,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,Wallace River last Dash,Mixed Pro 40+,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,Dieppe Classic,Mixed Pro 50+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,The Iron Leaf,Mixed Pro 50+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2023,Flickline Tour Hillsborough,Mixed Pro 50+,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,NSDGT - New Minas,Pro Masters 40+,7
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,B Tier at Beech Hill,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,2022 IG Wealth Management Dieppe Disc Golf Open,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,Bruce Wood Open,Pro Masters 40+,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,The Iron Leaf,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,Flickline Tour Hillsborough,Pro Masters 40+,7
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,Long Drive at 2022 Masters Worlds,Pro Masters 50+,7
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,2022 PDGA Masters Disc Golf World Championships,Pro Masters 50+,56
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2022,2022 Canadian National Championships Presented by Play it Again Sports,Pro Masters 50+,6
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction Disc Golf ( Sackville Alt event),Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Dieppe Disc Golf Playmania Open,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction Disc Golf 4,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Sackville Reboot,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Huck It Flex start,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Rose Valley Flex Start,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Candiscgolf Nationals Satellite Atlantic FlickLine Tour presented by Chain Reaction Disc Golf #6,Pro Masters 40+,8
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction Disc Golf #8.5,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Hillsborough Fall Classic,Pro Masters 40+,4
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Iron Leaf,Pro Masters 40+,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2021,Flickline tour championships presented by Chain Reaction Disc Golf,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,Beech Hill 2 round’er,Open,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,Hillsborough Huck,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,Windsor Summer Slam,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,2020 Sackville Showdown,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,SPORTWHEELS 1st Annual Chain Smash,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,Atlantic Canadian Championships Flex Start - Rose Valley Disc Golf,Pro Masters 40+,3
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,2020 Atlantic Canadian Championships presented by Dynamic Discs,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,HP Club Championships,Pro Masters 40+,1
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,The 2020 Iron Leaf sponsored by the Landry Auto Group,Pro Masters 40+,4
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,Out of the Orange Phase Halloween Classic,Pro Masters 40+,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2020,Tour Championships presented By FlickLine Disc Golf,Pro Masters 40+,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2019,Sackville Showdown,Open,7
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2019,Capital City Cup,Open,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2019,River Valley Fling,Open,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2019,The 2019 Iron Leaf,Open,6
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2019,2019 PDGA Professional Masters Disc Golf World Championships Driven By Innova,Pro Masters 50+,26
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2018,Sackville Showdown,Open,2
Duncan Dixon,14829,913,New Brunswick,Not specified,Not specified,Not specified,2018,Baille-y d’la gas Open,Open,3
